"","location","Year","method","recording_date","transcriber","n"
"328","BG-1-25",2014,"3m 1SPM","2014-07-06","Michelle Knaggs",1
"329","BG-1-25",2014,"3m1SPM+7mVS","2014-07-01","Michelle Knaggs",1
"330","BG-1-25",2014,"3m1SPM+7mVS","2014-07-02","Alex MacPhail",1
"331","BG-1-25",2014,"3m1SPM+7mVS","2014-07-03","Alex MacPhail",1
"332","BG-1-25",2014,"3m1SPM+7mVS","2014-07-03","Michelle Knaggs",1
"333","BG-1-25",2014,"3m1SPM+7mVS","2014-07-06","Michelle Knaggs",1
"334","BG-1-26",2014,"3m 1SPM","2014-07-02","Michelle Knaggs",1
"335","BG-1-26",2014,"3m 1SPM","2014-07-03","Michelle Knaggs",1
"336","BG-1-26",2014,"3m 1SPM","2014-07-08","Michelle Knaggs",1
"337","BG-1-26",2014,"3m1SPM+7mVS","2014-07-01","Alex MacPhail",1
"338","BG-1-26",2014,"3m1SPM+7mVS","2014-07-02","Alex MacPhail",1
"339","BG-1-26",2014,"3m1SPM+7mVS","2014-07-02","Michelle Knaggs",1
"340","BG-1-26",2014,"3m1SPM+7mVS","2014-07-03","Michelle Knaggs",1
"341","BG-1-26",2014,"3m1SPM+7mVS","2014-07-08","Michelle Knaggs",1
"342","BG-1-27",2014,"3m 1SPM","2014-06-01","Michelle Knaggs",1
"343","BG-1-27",2014,"3m 1SPM","2014-06-02","Alex MacPhail",1
"344","BG-1-27",2014,"3m 1SPM","2014-06-03","Michelle Knaggs",1
"345","BG-1-27",2014,"3m1SPM+7mVS","2014-06-01","Michelle Knaggs",1
"346","BG-1-27",2014,"3m1SPM+7mVS","2014-06-02","Alex MacPhail",1
"347","BG-1-27",2014,"3m1SPM+7mVS","2014-06-03","Alex MacPhail",1
"348","BG-1-27",2014,"3m1SPM+7mVS","2014-06-03","Michelle Knaggs",1
"349","BG-1-27",2014,"3m1SPM+7mVS","2014-06-06","Alex MacPhail",1
"350","BG-1-28",2014,"3m 1SPM","2014-07-01","Alex MacPhail",1
"351","BG-1-28",2014,"3m 1SPM","2014-07-05","Michelle Knaggs",1
"352","BG-1-28",2014,"3m 1SPM","2014-07-05","Scott Wilson",1
"353","BG-1-28",2014,"3m1SPM+7mVS","2014-07-01","Alex MacPhail",1
"354","BG-1-28",2014,"3m1SPM+7mVS","2014-07-05","Michelle Knaggs",1
"355","BG-1-29",2014,"3m 1SPM","2014-06-18","Michelle Knaggs",1
"356","BG-1-29",2014,"3m 1SPM","2014-06-19","Michelle Knaggs",1
"357","BG-1-29",2014,"3m 1SPM","2014-06-24","Alex MacPhail",1
"358","BG-1-29",2014,"3m1SPM+7mVS","2014-06-15","Alex MacPhail",1
"359","BG-1-29",2014,"3m1SPM+7mVS","2014-06-18","Michelle Knaggs",1
"360","BG-1-29",2014,"3m1SPM+7mVS","2014-06-24","Alex MacPhail",1
"361","BG-1-36",2014,"3m 1SPM","2014-06-09","Alex MacPhail",1
"362","BG-1-36",2014,"3m 1SPM","2014-06-10","Alex MacPhail",1
"363","BG-1-36",2014,"3m 1SPM","2014-06-14","Alex MacPhail",1
"364","BG-1-36",2014,"3m1SPM+7mVS","2014-06-09","Alex MacPhail",1
"365","BG-1-36",2014,"3m1SPM+7mVS","2014-06-10","Alex MacPhail",1
"366","BG-1-36",2014,"3m1SPM+7mVS","2014-06-14","Alex MacPhail",1
"367","BG-1-36",2014,"3m1SPM+7mVS","2014-06-17","Alex MacPhail",1
"368","BG-1-37",2014,"3m 1SPM","2014-06-30","Alex MacPhail",1
"369","BG-1-37",2014,"3m 1SPM","2014-07-06","Alex MacPhail",1
"370","BG-1-37",2014,"3m 1SPM","2014-07-14","Alex MacPhail",1
"371","BG-1-37",2014,"3m1SPM+7mVS","2014-06-30","Alex MacPhail",1
"372","BG-1-37",2014,"3m1SPM+7mVS","2014-07-02","Alex MacPhail",1
"373","BG-1-37",2014,"3m1SPM+7mVS","2014-07-06","Alex MacPhail",1
"374","BG-1-37",2014,"3m1SPM+7mVS","2014-07-14","Alex MacPhail",1
"375","BG-1-38",2014,"3m 1SPM","2014-06-11","Alex MacPhail",1
"376","BG-1-38",2014,"3m 1SPM","2014-06-14","Michelle Knaggs",1
"377","BG-1-38",2014,"3m 1SPM","2014-06-25","Alex MacPhail",1
"378","BG-1-38",2014,"3m1SPM+7mVS","2014-06-11","Alex MacPhail",1
"379","BG-1-38",2014,"3m1SPM+7mVS","2014-06-14","Michelle Knaggs",1
"380","BG-1-38",2014,"3m1SPM+7mVS","2014-06-19","Alex MacPhail",1
"381","BG-1-38",2014,"3m1SPM+7mVS","2014-06-24","Alex MacPhail",1
"382","BG-1-39",2014,"3m 1SPM","2014-06-02","Alex MacPhail",1
"383","BG-1-39",2014,"3m 1SPM","2014-06-05","Michelle Knaggs",1
"384","BG-1-39",2014,"3m 1SPM","2014-06-07","Alex MacPhail",1
"385","BG-1-39",2014,"3m1SPM+7mVS","2014-06-02","Alex MacPhail",1
"386","BG-1-39",2014,"3m1SPM+7mVS","2014-06-03","Alex MacPhail",1
"387","BG-1-39",2014,"3m1SPM+7mVS","2014-06-05","Michelle Knaggs",1
"388","BG-1-39",2014,"3m1SPM+7mVS","2014-06-07","Alex MacPhail",1
"389","BG-1-40",2014,"3m 1SPM","2014-07-02","Alex MacPhail",1
"390","BG-1-40",2014,"3m 1SPM","2014-07-05","Michelle Knaggs",1
"391","BG-1-40",2014,"3m 1SPM","2014-07-06","Alex MacPhail",1
"392","BG-1-40",2014,"3m1SPM+7mVS","2014-07-02","Alex MacPhail",1
"393","BG-1-40",2014,"3m1SPM+7mVS","2014-07-04","Michelle Knaggs",1
"394","BG-1-40",2014,"3m1SPM+7mVS","2014-07-05","Michelle Knaggs",1
"395","BG-1-40",2014,"3m1SPM+7mVS","2014-07-06","Alex MacPhail",1
"396","BG-1-41",2014,"3m 1SPM","2014-06-20","Michelle Knaggs",1
"397","BG-1-41",2014,"3m 1SPM","2014-06-22","Michelle Knaggs",1
"398","BG-1-41",2014,"3m 1SPM","2014-06-29","Michelle Knaggs",1
"399","BG-1-41",2014,"3m1SPM+7mVS","2014-06-20","Michelle Knaggs",1
"400","BG-1-41",2014,"3m1SPM+7mVS","2014-06-22","Michelle Knaggs",1
"401","BG-1-41",2014,"3m1SPM+7mVS","2014-06-27","Alex MacPhail",1
"402","BG-1-41",2014,"3m1SPM+7mVS","2014-06-29","Michelle Knaggs",1
"403","BG-1-42",2014,"3m 1SPM","2014-06-03","Alex MacPhail",1
"404","BG-1-42",2014,"3m 1SPM","2014-06-04","Alex MacPhail",1
"405","BG-1-42",2014,"3m 1SPM","2014-06-07","Alex MacPhail",1
"406","BG-1-42",2014,"3m1SPM+7mVS","2014-06-03","Alex MacPhail",1
"407","BG-1-42",2014,"3m1SPM+7mVS","2014-06-04","Alex MacPhail",1
"408","BG-1-42",2014,"3m1SPM+7mVS","2014-06-07","Alex MacPhail",1
"409","BG-1-43",2014,"3m 1SPM","2014-07-14","Alex MacPhail",1
"410","BG-1-43",2014,"3m 1SPM","2014-07-15","Michelle Knaggs",1
"411","BG-1-43",2014,"3m1SPM+7mVS","2014-06-29","Michelle Knaggs",1
"412","BG-1-43",2014,"3m1SPM+7mVS","2014-06-30","Michelle Knaggs",1
"413","BG-1-43",2014,"3m1SPM+7mVS","2014-07-14","Alex MacPhail",1
"414","BG-1-43",2014,"3m1SPM+7mVS","2014-07-15","Michelle Knaggs",1
"415","BG-1-44",2014,"3m 1SPM","2014-06-12","Michelle Knaggs",1
"416","BG-1-44",2014,"3m 1SPM","2014-06-16","Michelle Knaggs",1
"417","BG-1-44",2014,"3m 1SPM","2014-06-18","Alex MacPhail",1
"418","BG-1-44",2014,"3m1SPM+7mVS","2014-06-12","Alex MacPhail",1
"419","BG-1-44",2014,"3m1SPM+7mVS","2014-06-12","Michelle Knaggs",1
"420","BG-1-44",2014,"3m1SPM+7mVS","2014-06-16","Michelle Knaggs",1
"421","BG-1-44",2014,"3m1SPM+7mVS","2014-06-18","Alex MacPhail",1
"422","BG-1-45",2014,"3m 1SPM","2014-06-01","Alex MacPhail",1
"423","BG-1-45",2014,"3m 1SPM","2014-06-06","Alex MacPhail",1
"424","BG-1-45",2014,"3m 1SPM","2014-06-07","Michelle Knaggs",1
"425","BG-1-45",2014,"3m1SPM+7mVS","2014-06-01","Alex MacPhail",1
"426","BG-1-45",2014,"3m1SPM+7mVS","2014-06-05","Alex MacPhail",1
"427","BG-1-45",2014,"3m1SPM+7mVS","2014-06-06","Alex MacPhail",1
"428","BG-1-45",2014,"3m1SPM+7mVS","2014-06-07","Michelle Knaggs",1
"429","BG-1-51",2014,"3m 1SPM","2014-07-02","Michelle Knaggs",1
"430","BG-1-51",2014,"3m 1SPM","2014-07-05","Alex MacPhail",1
"431","BG-1-51",2014,"3m 1SPM","2014-07-07","Alex MacPhail",1
"432","BG-1-51",2014,"3m1SPM+7mVS","2014-06-30","Alex MacPhail",1
"433","BG-1-51",2014,"3m1SPM+7mVS","2014-07-02","Michelle Knaggs",1
"434","BG-1-51",2014,"3m1SPM+7mVS","2014-07-05","Alex MacPhail",1
"435","BG-1-51",2014,"3m1SPM+7mVS","2014-07-05","Michelle Knaggs",1
"436","BG-1-51",2014,"3m1SPM+7mVS","2014-07-07","Alex MacPhail",1
"437","BG-1-52",2014,"3m 1SPM","2014-07-01","Alex MacPhail",1
"438","BG-1-52",2014,"3m 1SPM","2014-07-01","Michelle Knaggs",1
"439","BG-1-52",2014,"3m 1SPM","2014-07-04","Michelle Knaggs",1
"440","BG-1-52",2014,"3m1SPM+7mVS","2014-07-01","Alex MacPhail",1
"441","BG-1-52",2014,"3m1SPM+7mVS","2014-07-01","Michelle Knaggs",1
"442","BG-1-52",2014,"3m1SPM+7mVS","2014-07-03","Alex MacPhail",1
"443","BG-1-52",2014,"3m1SPM+7mVS","2014-07-04","Michelle Knaggs",1
"444","BG-1-53",2014,"3m 1SPM","2014-06-19","Michelle Knaggs",1
"445","BG-1-53",2014,"3m 1SPM","2014-06-20","Michelle Knaggs",1
"446","BG-1-53",2014,"3m 1SPM","2014-06-27","Michelle Knaggs",1
"447","BG-1-53",2014,"3m1SPM+7mVS","2014-06-19","Michelle Knaggs",1
"448","BG-1-53",2014,"3m1SPM+7mVS","2014-06-20","Michelle Knaggs",1
"449","BG-1-53",2014,"3m1SPM+7mVS","2014-06-27","Michelle Knaggs",1
"450","BG-1-54",2014,"3m 1SPM","2014-06-02","Alex MacPhail",1
"451","BG-1-54",2014,"3m 1SPM","2014-06-07","Alex MacPhail",1
"452","BG-1-54",2014,"3m 1SPM","2014-06-08","Alex MacPhail",1
"453","BG-1-54",2014,"3m1SPM+7mVS","2014-06-02","Alex MacPhail",1
"454","BG-1-54",2014,"3m1SPM+7mVS","2014-06-03","Alex MacPhail",1
"455","BG-1-54",2014,"3m1SPM+7mVS","2014-06-04","Alex MacPhail",1
"456","BG-1-54",2014,"3m1SPM+7mVS","2014-06-07","Alex MacPhail",1
"457","BG-1-54",2014,"3m1SPM+7mVS","2014-06-08","Alex MacPhail",1
"458","BG-1-55",2014,"3m 1SPM","2014-07-08","Alex MacPhail",1
"459","BG-1-55",2014,"3m 1SPM","2014-07-19","Michelle Knaggs",1
"460","BG-1-55",2014,"3m 1SPM","2014-07-23","Michelle Knaggs",1
"461","BG-1-55",2014,"3m1SPM+7mVS","2014-07-08","Alex MacPhail",1
"462","BG-1-55",2014,"3m1SPM+7mVS","2014-07-09","Michelle Knaggs",1
"463","BG-1-55",2014,"3m1SPM+7mVS","2014-07-19","Michelle Knaggs",1
"464","BG-1-55",2014,"3m1SPM+7mVS","2014-07-23","Michelle Knaggs",1
"465","BG-1-56",2014,"3m 1SPM","2014-06-14","Alex MacPhail",1
"466","BG-1-56",2014,"3m 1SPM","2014-06-18","Alex MacPhail",1
"467","BG-1-56",2014,"3m 1SPM","2014-06-25","Michelle Knaggs",1
"468","BG-1-56",2014,"3m1SPM+7mVS","2014-06-13","Alex MacPhail",1
"469","BG-1-56",2014,"3m1SPM+7mVS","2014-06-14","Alex MacPhail",1
"470","BG-1-56",2014,"3m1SPM+7mVS","2014-06-16","Michelle Knaggs",1
"471","BG-1-56",2014,"3m1SPM+7mVS","2014-06-18","Alex MacPhail",1
"472","BG-1-56",2014,"3m1SPM+7mVS","2014-06-25","Michelle Knaggs",1
"473","BG-1-57",2014,"3m 1SPM","2014-05-31","Michelle Knaggs",1
"474","BG-1-57",2014,"3m 1SPM","2014-06-02","Michelle Knaggs",1
"475","BG-1-57",2014,"3m1SPM+7mVS","2014-05-31","Michelle Knaggs",1
"476","BG-1-57",2014,"3m1SPM+7mVS","2014-06-02","Michelle Knaggs",1
"477","BG-1-57",2014,"3m1SPM+7mVS","2014-06-05","Alex MacPhail",1
"478","BG-1-57",2014,"3m1SPM+7mVS","2014-06-07","Michelle Knaggs",1
"479","BG-1-58",2014,"3m 1SPM","2014-07-13","Alex MacPhail",1
"480","BG-1-58",2014,"3m 1SPM","2014-07-15","Alex MacPhail",1
"481","BG-1-58",2014,"3m 1SPM","2014-07-15","Michelle Knaggs",1
"482","BG-1-58",2014,"3m1SPM+7mVS","2014-07-01","Michelle Knaggs",1
"483","BG-1-58",2014,"3m1SPM+7mVS","2014-07-13","Alex MacPhail",1
"484","BG-1-58",2014,"3m1SPM+7mVS","2014-07-15","Alex MacPhail",1
"485","BG-1-58",2014,"3m1SPM+7mVS","2014-07-15","Michelle Knaggs",1
"486","BG-1-59",2014,"3m 1SPM","2014-06-11","Alex MacPhail",1
"487","BG-1-59",2014,"3m 1SPM","2014-06-22","Alex MacPhail",1
"488","BG-1-59",2014,"3m 1SPM","2014-06-22","Scott Wilson",1
"489","BG-1-59",2014,"3m1SPM+7mVS","2014-06-11","Alex MacPhail",1
"490","BG-1-59",2014,"3m1SPM+7mVS","2014-06-22","Alex MacPhail",1
"491","BG-1-59",2014,"3m1SPM+7mVS","2014-06-23","Alex MacPhail",1
"492","BG-1-6",2014,"3m 1SPM","2014-07-10","Alex MacPhail",1
"493","BG-1-6",2014,"3m 1SPM","2014-07-13","Alex MacPhail",1
"494","BG-1-6",2014,"3m 1SPM","2014-07-15","Michelle Knaggs",1
"495","BG-1-6",2014,"3m1SPM+7mVS","2014-06-30","Michelle Knaggs",1
"496","BG-1-6",2014,"3m1SPM+7mVS","2014-07-02","Michelle Knaggs",1
"497","BG-1-6",2014,"3m1SPM+7mVS","2014-07-10","Alex MacPhail",1
"498","BG-1-6",2014,"3m1SPM+7mVS","2014-07-13","Alex MacPhail",1
"499","BG-1-6",2014,"3m1SPM+7mVS","2014-07-15","Michelle Knaggs",1
"500","BG-1-60",2014,"3m 1SPM","2014-06-01","Alex MacPhail",1
"501","BG-1-60",2014,"3m1SPM+7mVS","2014-06-01","Alex MacPhail",1
"502","BG-1-60",2014,"3m1SPM+7mVS","2014-06-04","Michelle Knaggs",1
"503","BG-1-66",2014,"3m 1SPM","2014-07-08","Michelle Knaggs",1
"504","BG-1-66",2014,"3m 1SPM","2014-07-14","Alex MacPhail",1
"505","BG-1-66",2014,"3m 1SPM","2014-07-19","Alex MacPhail",1
"506","BG-1-66",2014,"3m 1SPM","2014-07-19","Michelle Knaggs",1
"507","BG-1-66",2014,"3m1SPM+7mVS","2014-07-08","Michelle Knaggs",1
"508","BG-1-66",2014,"3m1SPM+7mVS","2014-07-09","Alex MacPhail",1
"509","BG-1-66",2014,"3m1SPM+7mVS","2014-07-12","Alex MacPhail",1
"510","BG-1-66",2014,"3m1SPM+7mVS","2014-07-14","Alex MacPhail",1
"511","BG-1-66",2014,"3m1SPM+7mVS","2014-07-19","Alex MacPhail",1
"512","BG-1-66",2014,"3m1SPM+7mVS","2014-07-19","Michelle Knaggs",1
"513","BG-1-67",2014,"3m 1SPM","2014-07-02","Alex MacPhail",1
"514","BG-1-67",2014,"3m 1SPM","2014-07-04","Michelle Knaggs",1
"515","BG-1-67",2014,"3m 1SPM","2014-07-12","Alex MacPhail",1
"516","BG-1-67",2014,"3m1SPM+7mVS","2014-06-29","Alex MacPhail",1
"517","BG-1-67",2014,"3m1SPM+7mVS","2014-07-02","Alex MacPhail",1
"518","BG-1-67",2014,"3m1SPM+7mVS","2014-07-04","Michelle Knaggs",1
"519","BG-1-67",2014,"3m1SPM+7mVS","2014-07-12","Alex MacPhail",1
"520","BG-1-68",2014,"3m 1SPM","2014-06-12","Michelle Knaggs",1
"521","BG-1-68",2014,"3m 1SPM","2014-06-15","Brandon Law",1
"522","BG-1-68",2014,"3m 1SPM","2014-06-17","Alex MacPhail",1
"523","BG-1-68",2014,"3m1SPM+7mVS","2014-06-12","Michelle Knaggs",1
"524","BG-1-68",2014,"3m1SPM+7mVS","2014-06-17","Alex MacPhail",1
"525","BG-1-68",2014,"3m1SPM+7mVS","2014-06-18","Michelle Knaggs",1
"526","BG-1-69",2014,"3m 1SPM","2014-06-03","Michelle Knaggs",1
"527","BG-1-69",2014,"3m 1SPM","2014-06-04","Michelle Knaggs",1
"528","BG-1-69",2014,"3m 1SPM","2014-06-08","Alex MacPhail",1
"529","BG-1-69",2014,"3m1SPM+7mVS","2014-06-03","Michelle Knaggs",1
"530","BG-1-69",2014,"3m1SPM+7mVS","2014-06-04","Michelle Knaggs",1
"531","BG-1-69",2014,"3m1SPM+7mVS","2014-06-08","Alex MacPhail",1
"532","BG-1-7",2014,"3m 1SPM","2014-07-01","Michelle Knaggs",1
"533","BG-1-7",2014,"3m 1SPM","2014-07-04","Alex MacPhail",1
"534","BG-1-7",2014,"3m 1SPM","2014-07-06","Michelle Knaggs",1
"535","BG-1-7",2014,"3m1SPM+7mVS","2014-06-30","Alex MacPhail",1
"536","BG-1-7",2014,"3m1SPM+7mVS","2014-07-01","Alex MacPhail",1
"537","BG-1-7",2014,"3m1SPM+7mVS","2014-07-01","Michelle Knaggs",1
"538","BG-1-7",2014,"3m1SPM+7mVS","2014-07-04","Alex MacPhail",1
"539","BG-1-7",2014,"3m1SPM+7mVS","2014-07-06","Michelle Knaggs",1
"540","BG-1-70",2014,"3m 1SPM","2014-07-11","Alex MacPhail",1
"541","BG-1-70",2014,"3m 1SPM","2014-07-21","Alex MacPhail",1
"542","BG-1-70",2014,"3m 1SPM","2014-07-23","Michelle Knaggs",1
"543","BG-1-70",2014,"3m1SPM+7mVS","2014-07-07","Alex MacPhail",1
"544","BG-1-70",2014,"3m1SPM+7mVS","2014-07-08","Alex MacPhail",1
"545","BG-1-70",2014,"3m1SPM+7mVS","2014-07-11","Alex MacPhail",1
"546","BG-1-70",2014,"3m1SPM+7mVS","2014-07-21","Alex MacPhail",1
"547","BG-1-70",2014,"3m1SPM+7mVS","2014-07-23","Michelle Knaggs",1
"548","BG-1-71",2014,"3m 1SPM","2014-06-17","Michelle Knaggs",1
"549","BG-1-71",2014,"3m 1SPM","2014-06-26","Alex MacPhail",1
"550","BG-1-71",2014,"3m 1SPM","2014-06-27","Alex MacPhail",1
"551","BG-1-71",2014,"3m1SPM+7mVS","2014-06-12","Michelle Knaggs",1
"552","BG-1-71",2014,"3m1SPM+7mVS","2014-06-17","Michelle Knaggs",1
"553","BG-1-71",2014,"3m1SPM+7mVS","2014-06-22","Alex MacPhail",1
"554","BG-1-71",2014,"3m1SPM+7mVS","2014-06-26","Alex MacPhail",1
"555","BG-1-71",2014,"3m1SPM+7mVS","2014-06-27","Alex MacPhail",1
"556","BG-1-72",2014,"3m 1SPM","2014-06-02","Brandon Law",1
"557","BG-1-72",2014,"3m 1SPM","2014-06-03","Alex MacPhail",1
"558","BG-1-72",2014,"3m 1SPM","2014-06-03","Michelle Knaggs",1
"559","BG-1-72",2014,"3m 1SPM","2014-06-04","BP Robinson",1
"560","BG-1-72",2014,"3m 1SPM","2014-06-04","steve.enid",1
"561","BG-1-72",2014,"3m 1SPM","2014-06-05","Alex MacPhail",1
"562","BG-1-72",2014,"3m1SPM+7mVS","2014-06-03","Alex MacPhail",1
"563","BG-1-72",2014,"3m1SPM+7mVS","2014-06-03","Michelle Knaggs",1
"564","BG-1-72",2014,"3m1SPM+7mVS","2014-06-05","Alex MacPhail",1
"565","BG-1-72",2014,"3m1SPM+7mVS","2014-06-06","Michelle Knaggs",1
"566","BG-1-73",2014,"3m 1SPM","2014-06-27","Michelle Knaggs",1
"567","BG-1-73",2014,"3m 1SPM","2014-06-28","Alex MacPhail",1
"568","BG-1-73",2014,"3m 1SPM","2014-07-13","Alex MacPhail",1
"569","BG-1-73",2014,"3m1SPM+7mVS","2014-06-27","Michelle Knaggs",1
"570","BG-1-73",2014,"3m1SPM+7mVS","2014-06-28","Alex MacPhail",1
"571","BG-1-73",2014,"3m1SPM+7mVS","2014-06-29","Michelle Knaggs",1
"572","BG-1-73",2014,"3m1SPM+7mVS","2014-07-01","Michelle Knaggs",1
"573","BG-1-73",2014,"3m1SPM+7mVS","2014-07-13","Alex MacPhail",1
"574","BG-1-74",2014,"3m 1SPM","2014-06-12","Scott Wilson",1
"575","BG-1-74",2014,"3m 1SPM","2014-06-14","Alex MacPhail",1
"576","BG-1-74",2014,"3m 1SPM","2014-06-24","Michelle Knaggs",1
"577","BG-1-74",2014,"3m1SPM+7mVS","2014-06-14","Alex MacPhail",1
"578","BG-1-74",2014,"3m1SPM+7mVS","2014-06-14","Michelle Knaggs",1
"579","BG-1-74",2014,"3m1SPM+7mVS","2014-06-17","Michelle Knaggs",1
"580","BG-1-74",2014,"3m1SPM+7mVS","2014-06-24","Michelle Knaggs",1
"581","BG-1-75",2014,"3m 1SPM","2014-06-06","Michelle Knaggs",1
"582","BG-1-75",2014,"3m 1SPM","2014-06-07","Alex MacPhail",1
"583","BG-1-75",2014,"3m1SPM+7mVS","2014-06-02","Alex MacPhail",1
"584","BG-1-75",2014,"3m1SPM+7mVS","2014-06-05","Alex MacPhail",1
"585","BG-1-75",2014,"3m1SPM+7mVS","2014-06-06","Michelle Knaggs",1
"586","BG-1-75",2014,"3m1SPM+7mVS","2014-06-07","Alex MacPhail",1
"587","BG-1-8",2014,"3m 1SPM","2014-07-01","Alex MacPhail",1
"588","BG-1-8",2014,"3m 1SPM","2014-07-04","Michelle Knaggs",1
"589","BG-1-8",2014,"3m 1SPM","2014-07-10","Michelle Knaggs",1
"590","BG-1-8",2014,"3m1SPM+7mVS","2014-07-01","Alex MacPhail",1
"591","BG-1-8",2014,"3m1SPM+7mVS","2014-07-02","Michelle Knaggs",1
"592","BG-1-8",2014,"3m1SPM+7mVS","2014-07-03","Alex MacPhail",1
"593","BG-1-8",2014,"3m1SPM+7mVS","2014-07-04","Michelle Knaggs",1
"594","BG-1-8",2014,"3m1SPM+7mVS","2014-07-10","Michelle Knaggs",1
"595","BG-1-81",2014,"3m 1SPM","2014-07-02","Alex MacPhail",1
"596","BG-1-81",2014,"3m 1SPM","2014-07-07","Michelle Knaggs",1
"597","BG-1-81",2014,"3m 1SPM","2014-07-08","Alex MacPhail",1
"598","BG-1-81",2014,"3m1SPM+7mVS","2014-07-01","Michelle Knaggs",1
"599","BG-1-81",2014,"3m1SPM+7mVS","2014-07-02","Alex MacPhail",1
"600","BG-1-81",2014,"3m1SPM+7mVS","2014-07-07","Michelle Knaggs",1
"601","BG-1-81",2014,"3m1SPM+7mVS","2014-07-08","Alex MacPhail",1
"602","BG-1-82",2014,"3m 1SPM","2014-07-02","Michelle Knaggs",1
"603","BG-1-82",2014,"3m 1SPM","2014-07-13","Michelle Knaggs",1
"604","BG-1-82",2014,"3m 1SPM","2014-07-19","Alex MacPhail",1
"605","BG-1-82",2014,"3m1SPM+7mVS","2014-06-29","Alex MacPhail",1
"606","BG-1-82",2014,"3m1SPM+7mVS","2014-07-02","Michelle Knaggs",1
"607","BG-1-82",2014,"3m1SPM+7mVS","2014-07-11","Michelle Knaggs",1
"608","BG-1-82",2014,"3m1SPM+7mVS","2014-07-13","Michelle Knaggs",1
"609","BG-1-82",2014,"3m1SPM+7mVS","2014-07-19","Alex MacPhail",1
"610","BG-1-83",2014,"3m 1SPM","2014-06-13","Alex MacPhail",1
"611","BG-1-83",2014,"3m 1SPM","2014-06-25","Alex MacPhail",1
"612","BG-1-83",2014,"3m 1SPM","2014-06-26","Alex MacPhail",1
"613","BG-1-83",2014,"3m1SPM+7mVS","2014-06-13","Alex MacPhail",1
"614","BG-1-83",2014,"3m1SPM+7mVS","2014-06-16","Alex MacPhail",1
"615","BG-1-83",2014,"3m1SPM+7mVS","2014-06-25","Alex MacPhail",1
"616","BG-1-83",2014,"3m1SPM+7mVS","2014-06-26","Alex MacPhail",1
"617","BG-1-84",2014,"3m 1SPM","2014-06-03","Alex MacPhail",1
"618","BG-1-84",2014,"3m 1SPM","2014-06-06","Alex MacPhail",1
"619","BG-1-84",2014,"3m 1SPM","2014-06-08","Michelle Knaggs",1
"620","BG-1-84",2014,"3m1SPM+7mVS","2014-06-01","Alex MacPhail",1
"621","BG-1-84",2014,"3m1SPM+7mVS","2014-06-03","Alex MacPhail",1
"622","BG-1-84",2014,"3m1SPM+7mVS","2014-06-05","Alex MacPhail",1
"623","BG-1-84",2014,"3m1SPM+7mVS","2014-06-06","Alex MacPhail",1
"624","BG-1-84",2014,"3m1SPM+7mVS","2014-06-08","Michelle Knaggs",1
"625","BG-1-85",2014,"3m 1SPM","2014-07-09","Michelle Knaggs",1
"626","BG-1-85",2014,"3m 1SPM","2014-07-16","Alex MacPhail",1
"627","BG-1-85",2014,"3m 1SPM","2014-07-16","Michelle Knaggs",1
"628","BG-1-85",2014,"3m1SPM+7mVS","2014-07-08","Alex MacPhail",1
"629","BG-1-85",2014,"3m1SPM+7mVS","2014-07-09","Michelle Knaggs",1
"630","BG-1-85",2014,"3m1SPM+7mVS","2014-07-16","Alex MacPhail",1
"631","BG-1-85",2014,"3m1SPM+7mVS","2014-07-16","Michelle Knaggs",1
"632","BG-1-86",2014,"3m 1SPM","2014-06-13","Alex MacPhail",1
"633","BG-1-86",2014,"3m 1SPM","2014-06-14","steve.enid",1
"634","BG-1-86",2014,"3m 1SPM","2014-06-15","Alex MacPhail",1
"635","BG-1-86",2014,"3m 1SPM","2014-06-16","Michelle Knaggs",1
"636","BG-1-86",2014,"3m1SPM+7mVS","2014-06-13","Alex MacPhail",1
"637","BG-1-86",2014,"3m1SPM+7mVS","2014-06-15","Alex MacPhail",1
"638","BG-1-87",2014,"3m 1SPM","2014-05-31","Michelle Knaggs",1
"639","BG-1-87",2014,"3m 1SPM","2014-06-01","Michelle Knaggs",1
"640","BG-1-87",2014,"3m 1SPM","2014-06-04","Michelle Knaggs",1
"641","BG-1-87",2014,"3m1SPM+7mVS","2014-05-31","Michelle Knaggs",1
"642","BG-1-87",2014,"3m1SPM+7mVS","2014-06-01","Michelle Knaggs",1
"643","BG-1-87",2014,"3m1SPM+7mVS","2014-06-02","Michelle Knaggs",1
"644","BG-1-87",2014,"3m1SPM+7mVS","2014-06-04","Michelle Knaggs",1
"645","BG-1-88",2014,"3m 1SPM","2014-06-28","Alex MacPhail",1
"646","BG-1-88",2014,"3m 1SPM","2014-07-01","Alex MacPhail",1
"647","BG-1-88",2014,"3m1SPM+7mVS","2014-06-28","Alex MacPhail",1
"648","BG-1-88",2014,"3m1SPM+7mVS","2014-07-01","Alex MacPhail",1
"649","BG-1-89",2014,"3m 1SPM","2014-06-11","Michelle Knaggs",1
"650","BG-1-89",2014,"3m 1SPM","2014-06-18","Michelle Knaggs",1
"651","BG-1-89",2014,"3m 1SPM","2014-06-22","Alex MacPhail",1
"652","BG-1-89",2014,"3m1SPM+7mVS","2014-06-11","Michelle Knaggs",1
"653","BG-1-89",2014,"3m1SPM+7mVS","2014-06-18","Michelle Knaggs",1
"654","BG-1-89",2014,"3m1SPM+7mVS","2014-06-22","Alex MacPhail",1
