"","SS","DecidR","Decid1","Decid2","Decid3","Decid4","Decid5","Decid6","Decid7","Decid8","Decid9","MixedwoodR","Mixedwood1","Mixedwood2","Mixedwood3","Mixedwood4","Mixedwood5","Mixedwood6","Mixedwood7","Mixedwood8","Mixedwood9","PineR","Pine1","Pine2","Pine3","Pine4","Pine5","Pine6","Pine7","Pine8","Pine9","SpruceR","Spruce1","Spruce2","Spruce3","Spruce4","Spruce5","Spruce6","Spruce7","Spruce8","Spruce9","TreedBogR","TreedBog1","TreedBog2","TreedBog3","TreedBog4","TreedBog5","TreedBog6","TreedBog7","TreedBog8","TreedBog9","TreedFenR","TreedFen1","TreedFen2","TreedFen3","TreedFen4","TreedFen5","TreedFen6","TreedFen7","TreedFen8","TreedFen9","TreedSwampR","TreedSwamp1","TreedSwamp2","TreedSwamp3","TreedSwamp4","TreedSwamp5","TreedSwamp6","TreedSwamp7","TreedSwamp8","TreedSwamp9","GrassHerb","Shrub","GraminoidFen","Marsh","ShrubbyBog","ShrubbyFen","ShrubbySwamp","Bare","SnowIce","Water","UrbanIndustrial","UrbanResidence","RuralResidentialIndustrial","IndustrialSiteRural","WindGenerationFacility","OtherDisturbedVegetation","MineSite","PeatMine","WellSite","Pipeline","TransmissionLine","SeismicLineNarrow","SeismicLineWide","RoadHardSurface","RailHardSurface","RoadTrailVegetated","RoadVegetatedVerge","RailVegetatedVerge","CultivationCrop","CultivationAbandoned","CultivationRoughPasture","CultivationTamePasture","HighDensityLivestockOperation","BorrowpitsDugoutsSumps","MunicipalWaterSewage","Reservoirs","Canals","CCDecidR","CCDecid1","CCDecid2","CCDecid3","CCDecid4","CCMixedwoodR","CCMixedwood1","CCMixedwood2","CCMixedwood3","CCMixedwood4","CCPineR","CCPine1","CCPine2","CCPine3","CCPine4","CCSpruceR","CCSpruce1","CCSpruce2","CCSpruce3","CCSpruce4"
"BG_13_64","BG_13_64",0,0,0,0,1132.39392258324,0,0,0,0,0,0,0,0,0,204505.588289323,0,0,0,0,0,0,0,0,0,106534.642411413,29859.8312882494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458.26352390977,0,0,8435.1627600031,6074.05344660121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_65","BG_13_65",0,0,0,0,144770.554965517,0,0,0,0,0,0,0,0,0,91402.7926250341,0,0,0,0,0,0,0,0,0,94330.7860102086,14311.9931966225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405.29660392589,0,0,7979.71305381042,4798.91522081765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_66","BG_13_66",0,0,0,0,155128.167173293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.179283805423,196181.135112037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3833.0909965891,0,0,1719.68338727195,2927.75868337842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_67","BG_13_67",0,0,0,0,20254.1369406648,76098.3666852919,3161.88147335152,0,0,0,0,0,0,0,0,9080.1861364173,0,0,0,0,0,0,0,0,30969.6408440742,203403.29854078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531.34414879479,0,0,6735.61819090391,6765.50064188472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_68","BG_13_68",0,0,0,0,37928.2794811267,10314.7194012167,0,0,0,0,0,0,0,0,10029.3806584384,18695.6711785874,0,0,0,0,0,0,0,0,47093.741711031,215098.344766406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7953.47863103696,0,0,6572.42997130819,6314.08939093306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_69","BG_13_69",0,0,0,0,5507.85457511122,11792.2950470311,0,0,0,0,0,0,0,0,0,12251.0245657197,0,0,0,0,0,0,0,0,77657.5614142187,187746.530434927,1086.31802084182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166.11806460086,0,6915.23221847689,0,0,0,0,0,0,0,0,0,0,0,0,13665.0498606288,22018.3656836635,0,6218.91949880813,0,0,6447.52208466102,6527.19889001603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_7","BG_13_7",0,0,0,0,90985.6503337463,41915.2549675336,0,0,0,0,0,0,0,0,0,0,3808.63275571577,0,0,0,0,0,0,0,34782.7337345929,19677.0842254974,78992.9362648632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.445450548712,0,2501.37438388996,0,0,0,0,0,0,0,31698.5386713753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5751.42034699951,30053.9623984051,2067.86769956756,0,0,0,0,12882.7010337446,0,0,0,0,0,0,0,0,0,0,0,0,3891.37179266257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_70","BG_13_70",0,0,0,0,30550.1323830904,92613.36348725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124586.069239085,34238.441978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9493.78347540624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7944.21052189292,5310.01250163943,7295.86144502539,10829.2302058279,0,0,36792.8376262835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6910851819286,320.319367901691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_71","BG_13_71",0,0,0,0,9927.06247663167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4796.29387435862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.056152943895,0,0,5210.06943431946,0,0,817.031809336379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339041.454630848,0,0,0,0,0,0,0,0,0
"BG_13_72","BG_13_72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.43695827272,973.216858212247,0,0,0,0,0,0,0,0,0,84107.2620269715,14403.6529443242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12026.9455906644,9144.69981311794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11813.7385916237,0,0,0,0,0,0,0,0,0,226466.107234621,0,0,0,0,0,0,0,0,0
"BG_13_73","BG_13_73",0,0,0,0,41976.8223498728,0,0,0,0,0,0,0,0,0,42833.9648703354,6861.28898293423,0,0,0,0,0,0,0,0,5245.00273398251,240369.697822005,22713.2436058751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_74","BG_13_74",0,0,0,0,17945.9461562114,21780.0606394765,0,0,0,0,0,0,0,0,163974.785580076,0,0,0,0,0,0,0,0,0,0,150844.826683863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.90336222987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602.49638422026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_75","BG_13_75",0,0,0,0,68291.4316667243,102869.707986606,0,0,0,0,0,0,0,0,95767.6140613424,0,0,0,0,0,0,0,0,0,0,52529.4973128438,0,0,0,0,0,0,0,0,0,0,0,467.420930796514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5905.38822307001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.03636681789,0,0,156.906290995358,1274.89293707617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29143.1814014503,0,0
"BG_13_76","BG_13_76",0,0,0,0,123407.428404771,108603.961323992,0,0,0,0,0,0,0,0,2861.34689696735,0,0,0,0,0,0,0,0,0,0,97023.1947400957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.085292516894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6316.76151136199,0,0,4449.29848124109,3190.48970877076,0,0,0,0,0,0,0,0,0,0,0,0,6.119652908118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13546.3801418191,0,0
"BG_13_77","BG_13_77",0,0,0,0,52973.1900608734,147372.691998575,41064.5308399065,0,0,0,0,0,0,0,0,37.9911315855143,0,0,0,0,0,0,0,0,0,87242.4110080269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28042.7983429492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.608764349793,0,0,0.498546363653713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819.25120569668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_78","BG_13_78",0,0,0,0,71427.3749931705,28182.8894537018,12884.4856326923,0,0,0,0,0,0,0,0,65012.4438085906,0,0,0,0,0,0,0,0,0,96604.4880473801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4561.80088349304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.616162665357,613.579629704417,4127.20990553968,20883.6829776589,0,0,53306.0430204258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142.35833943101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_79","BG_13_79",0,0,0,0,7382.40194810218,70200.7315315376,35957.999159905,0,0,0,0,0,0,0,0,9533.31294852699,0,0,0,0,0,0,0,0,0,2890.23982759046,126875.136714253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6975.39436455019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.510055993551,3139.82899421274,1461.00448655717,42077.1498444293,0,0,12772.5598850589,0,0,0,0,0,0,0,0,7999.99691149652,7499.55593755638,22813.0051411314,0,2061.24943057757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_8","BG_13_8",0,0,0,0,17285.3473365935,122020.798425871,0,0,0,0,0,0,0,0,1612.43371167395,0,0,0,0,0,0,0,0,0,49335.7082012895,81389.9213489139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268.40518172972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4087.7864057141,27276.7416905009,12386.7670552007,11935.497787442,11727.0910565601,0,0,13437.1414720016,0,0,0,0,0,0,0,0,0,0,0,0,3236.33807893503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_80","BG_13_80",0,0,0,0,207.69414162058,140064.89230924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139577.958693239,5056.48662514578,22914.2729077565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104.77434911088,5278.1718108679,10347.0567313432,7541.784790697,0,0,0,0,0,0,0,0,0,0,0,8269.76117751949,15630.3938633936,0,0,998.416703794783,0,0,1008.34976152125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_81","BG_13_81",0,0,0,0,120565.162030668,2172.27282892835,0.001504536256904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575.67739778568,0,25043.3344588293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11008.1025486893,9766.62694516547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15880.2866630722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748.1996558702,0,0,502.299656596263,0,0,0,0,0,0,0,0,0,0,0,85466.8939894551,55494.9863204965,0,0,0,0,0,0,0,0,26672.8342548658,1103.31503336452,0,0,0,0,0,0,0,0
"BG_13_82","BG_13_82",0,0,0,0,0,22148.01867163,1041.24362854442,0,0,0,0,0,0,0,0,3339.24745112887,0,0,0,0,0,0,0,0,0,45120.5697447889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18483.7412676972,0,0,0,0,0,0,0,0,0,6741.35922695121,3937.37006720564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.98958259169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156058.46896345,78340.0884905099,0,0,0,13209.443062753,0,0,0,0,10088.9737263177,2.53786292147004,0,0,0,0,0,0,0,0
"BG_13_83","BG_13_83",0,0,0,0,52700.1000448241,198196.338267254,0,0,0,0,0,0,0,0,11897.0741045705,32209.4621914074,0,0,0,0,0,0,0,0,22794.8028139419,25062.6252291411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4954.99342272946,5184.31859790751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3620.16356516808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380.19818237893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_84","BG_13_84",0,0,0,0,41297.961011083,252080.110209579,0,0,0,0,0,0,0,0,34.3236321492585,0,0,0,0,0,0,0,0,0,0,7872.93851804256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12457.8420134634,17799.1948655694,0,0,0,0,0,0,0,0,13666.0639592068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7658.75443993379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7132.80403697839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_85","BG_13_85",0,0,0,0,35130.0342385165,135160.690911046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19964.7942705267,0,25413.265622223,0,0,0,0,0,0,0,20089.3493123355,21584.5923670746,0,0,0,0,0,0,0,45676.9538883271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602.11672854206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2939555202029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53315.8060642766,0,0
"BG_13_86","BG_13_86",0,0,0,0,148452.900124523,94450.6899437626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17249.9395304287,0,38190.7312777954,0,0,0,0,0,0,0,10814.3951875652,9755.08490705352,13482.9049713142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7207.43393771757,0,0,0,0,0,0,0,0,0,3036.35552379094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6809.70043692501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10549.8659194638,0,0
"BG_13_87","BG_13_87",0,0,0,0,3905.95738678108,137168.80509578,47634.6616689217,0,0,0,0,0,0,0,0,12814.7307034477,0,0,0,0,0,0,0,0,0,47157.5265714348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7261.26580773606,11111.5432746096,42725.7484876509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761.44630978654,0,0,10633.7692566338,0,0,6562.9754669527,0,0,0,0,0,0,0,0,0,0,0,0,3610.98159579711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26650.5002177864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_88","BG_13_88",0,0,0,0,49454.5611091298,132489.668542607,29561.4048791063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324.34035060293,9941.11268685478,130.9276523095,9769.53078178341,0,0,27907.1352593022,0,0,0,0,0,0,0,0,0,0,0,0,5810.78462923822,0,0,158.401060020587,0,0,0,0,0,0,0,0,0,0,0,0,0,91452.0685451677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_89","BG_13_89",0,0,0,0,0,42912.2325838707,29464.9327654924,0,0,0,0,0,0,0,0,17746.2581078619,0,0,0,0,0,0,0,0,1280.45386817087,12036.0283900636,67711.3274902532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5822.81146435145,27795.9017292936,30477.945452716,61248.9966769248,0,0,9023.99291984472,0,0,0,0,0,0,0,0,0,0,22818.9701577767,0,8437.86443766606,0,0,192.542414497393,0,0,0,0,0,0,0,0,0,0,0,0,0,22455.8898869725,0,0,0,0,0,0,0,0,0,573.94345350091,0,0,0,0,0,0,0
"BG_13_9","BG_13_9",0,0,0,0,121302.875773275,167043.298070707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715.99318878318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1260930131063,16202.4915258982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.68986961641,651.37814935024,31292.3215964986,0,0,292.358805874691,0,0,0,0,0,0,0,0,8000.09677414329,0,0,0,7792.42467251141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_90","BG_13_90",0,0,0,0,0,68602.858254295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431795761141748,138076.331332038,10336.5029866082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20961.7563642539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056.15652671487,36046.1299557768,46593.1046977936,32310.3240435285,0,0,0,0,0,0,0,0,0,0,0,0,376.669909740268,0,0,3610.45726057534,0,0,29.2457964786245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_91","BG_13_91",0,0,0,0,160434.109089271,29625.0639975778,74093.417403549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10322.5598642578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4717.76641614392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7999.91999781924,0,0,0,2755.56871211138,0,0,1552.11883708799,0,0,0,0,0,0,0,0,0,0,0,53706.6933589147,14792.6614898731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_92","BG_13_92",0,0,0,0,41902.6338555567,246582.555311421,15585.936434803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5173.3304452757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.504727012722,0,0,0,0,0,0,0,0,0,0,0,65.3542868089765,50540.5846602599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_93","BG_13_93",0,0,0,0,5949.7010703547,333218.476353818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15424.7325395867,0,0,0,0,0,0,0,0,0,5407.13059858193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_94","BG_13_94",0,0,0,0,28943.8612646432,221278.195187037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6236.53988132416,0,0,0,0,0,0,0,0,12083.9872201247,0,0,0,0,0,0,0,0,0,7094.2610717233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606.4024612719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80756.6594999921,0,0
"BG_13_95","BG_13_95",0,0,0,0,0,60075.9133964174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774.88605821742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29226.3147367182,2538.85158082459,0,0,0,0,0,0,0,0,55211.5000682335,0,0,0,0,0,0,0,0,0,43314.4151051688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226.20579039457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164631.950903399,0,0
"BG_13_96","BG_13_96",0,0,0,0,905.259833266033,103519.011124144,0,0,0,0,0,0,0,0,0,31769.5792309544,0,0,0,0,0,0,0,0,0,10439.9100149674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120593.547868009,15605.4895718157,3040.97505556657,0,0,0,0,0,0,0,49279.664112147,0,0,0,0,0,0,0,0,0,0,6223.95029906087,0,0,0,0,0,0,0,653.422738394817,822.343398720883,10480.2527760069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120.14530108825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546.50918666945,0,0
"BG_13_97","BG_13_97",0,0,0,0,15561.1245858657,64291.2231860194,6836.55377397847,0,0,0,0,0,0,0,0,6771.5128371365,0,0,0,0,0,0,0,0,0,1197.98965557453,0,0,0,0,0,0,0,0,0,0,34411.9772325519,0,0,0,0,0,0,0,0,7926.08486362719,14580.5777423543,1230.21414110841,0,0,0,0,0,0,0,13440.5786662467,25015.1749561564,0,0,0,0,0,0,0,0,33810.356067708,0,0,0,0,0,0,0,176.026597239185,3239.82664337472,4089.17090801192,67703.9977780821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59717.5859976203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_98","BG_13_98",0,0,0,0,39086.1820325065,72466.5811447895,0,0,0,0,0,0,0,0,0,1978.44283147518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78328.5359530765,0,0,0,0,0,0,0,0,18761.519863543,0,0,0,0,0,0,0,0,0,19288.9218138861,0,0,0,0,0,0,0,0,4259.73316796802,0,0,0,0,0,0,0,0,7815.51097512118,557.65767695134,111.949335215126,142.449136510193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117202.516201472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_13_99","BG_13_99",0,0,0,0,10578.8051379473,98977.8328289435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15591.1996554783,25949.4365901051,24897.3877065029,0,0,0,0,0,0,0,0,0,582.697797271533,0,0,0,0,0,0,0,0,8003.57925293152,0,0,0,0,0,0,0,0,16975.9687275082,0,0,0,0,0,0,0,0,0,2301.32689958569,0,0,0,0,0,0,0,0,0,3878.57859954055,8139.14875250071,27161.8925858844,0,0,3394.37721433029,0,0,0,0,0,0,0,0,0,0,22817.1167615794,0,869.702009388246,0,0,386.410989863733,0,0,0,0,0,0,0,0,0,0,0,0,0,6046.19341471082,0,0,0,0,0,0,0,0,0,83448.3512439368,0,0,0,0,0,0,0
