SS,BigGrid,Conif0,ConifR,Conif1,Conif2,Conif3,Conif4,Conif5,Conif6,Conif7,Conif8,Conif9,Decid0,DecidR,Decid1,Decid2,Decid3,Decid4,Decid5,Decid6,Decid7,Decid8,Decid9,Mixwood0,MixwoodR,Mixwood1,Mixwood2,Mixwood3,Mixwood4,Mixwood5,Mixwood6,Mixwood7,Mixwood8,Mixwood9,Pine0,PineR,Pine1,Pine2,Pine3,Pine4,Pine5,Pine6,Pine7,Pine8,Pine9,GrassHerb,NonVeg,Shrub,Water,Swamp.Conif0,Swamp.ConifR,Swamp.Conif1,Swamp.Conif2,Swamp.Conif3,Swamp.Conif4,Swamp.Conif5,Swamp.Conif6,Swamp.Conif7,Swamp.Conif8,Swamp.Conif9,Swamp.Decid0,Swamp.DecidR,Swamp.Decid1,Swamp.Decid2,Swamp.Decid3,Swamp.Decid4,Swamp.Decid5,Swamp.Decid6,Swamp.Decid7,Swamp.Decid8,Swamp.Decid9,Swamp.Mixwood0,Swamp.MixwoodR,Swamp.Mixwood1,Swamp.Mixwood2,Swamp.Mixwood3,Swamp.Mixwood4,Swamp.Mixwood5,Swamp.Mixwood6,Swamp.Mixwood7,Swamp.Mixwood8,Swamp.Mixwood9,Swamp.Pine0,Swamp.PineR,Swamp.Pine1,Swamp.Pine2,Swamp.Pine3,Swamp.Pine4,Swamp.Pine5,Swamp.Pine6,Swamp.Pine7,Swamp.Pine8,Swamp.Pine9,Wetland.Bare,Wetland.GrassHerb,Wetland.Shrub,Wetland.BSpr0,Wetland.BSprR,Wetland.BSpr1,Wetland.BSpr2,Wetland.BSpr3,Wetland.BSpr4,Wetland.BSpr5,Wetland.BSpr6,Wetland.BSpr7,Wetland.BSpr8,Wetland.BSpr9,Wetland.Decid0,Wetland.DecidR,Wetland.Decid1,Wetland.Decid2,Wetland.Decid3,Wetland.Decid4,Wetland.Decid5,Wetland.Decid6,Wetland.Decid7,Wetland.Decid8,Wetland.Decid9,Wetland.Larch0,Wetland.LarchR,Wetland.Larch1,Wetland.Larch2,Wetland.Larch3,Wetland.Larch4,Wetland.Larch5,Wetland.Larch6,Wetland.Larch7,Wetland.Larch8,Wetland.Larch9,BorrowpitsDugoutsSumps,Canals,CultivationCropPastureBareground,HighDensityLivestockOperation,IndustrialSiteRural,MineSite,MunicipalWaterSewage,OtherDisturbedVegetation,PeatMine,Pipeline,RailHardSurface,RailVegetatedVerge,Reservoirs,RoadHardSurface,RoadTrailVegetated,RoadVegetatedVerge,RuralResidentialIndustrial,SeismicLine,TransmissionLine,Urban,WellSite,WindGenerationFacility,CCDecid0,CCDecidR,CCDecid1,CCDecid2,CCDecid3,CCDecid4,CCMixwood0,CCMixwoodR,CCMixwood1,CCMixwood2,CCMixwood3,CCMixwood4,CCConif0,CCConifR,CCConif1,CCConif2,CCConif3,CCConif4,CCPine0,CCPineR,CCPine1,CCPine2,CCPine3,CCPine4,SITE.renamed,STN.renamed,Impact,NEAR_DIST_SEISMIC,NEAR_DIST_WELL,NEAR_DIST_PIPELINE,NEAR_DIST_HARDROAD,NEAR_DIST_ANYROAD
BG-0013-014,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050792041,0,0,0,0,0,0,0,0,0,0,0.542306792,0,0,0,0,0,0,0.407400914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-014,Control,7422.467691,1641.687256,887.9271413,1469.509907,1469.509907
BG-0013-014,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050792041,0,0,0,0,0,0,0,0,0,0,0.542306792,0,0,0,0,0,0,0.407400914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-014,Control,7422.467691,1641.687256,887.9271413,1469.509907,1469.509907
BG-0013-014,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050792041,0,0,0,0,0,0,0,0,0,0,0.542306792,0,0,0,0,0,0,0.407400914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-014,Control,7422.467691,1641.687256,887.9271413,1469.509907,1469.509907
BG-0013-015,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717410688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283087805,0,0,0,0,0,0,2.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-015,Control,7824.168475,1912.975853,400.7872909,1010.93881,1010.93881
BG-0013-015,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717410688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283087805,0,0,0,0,0,0,2.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-015,Control,7824.168475,1912.975853,400.7872909,1010.93881,1010.93881
BG-0013-015,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717410688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283087805,0,0,0,0,0,0,2.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-015,Control,7824.168475,1912.975853,400.7872909,1010.93881,1010.93881
BG-0013-015,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717410688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283087805,0,0,0,0,0,0,2.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-015,Control,7824.168475,1912.975853,400.7872909,1010.93881,1010.93881
BG-0013-016,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696946673,0.019392498,0,0,0,0,0,0.098368118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03069941,0,0,0,0,0,0,0,0,0.155093808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-016,Pipeline,8298.698763,1269.010345,13.51296129,391.7532907,391.7532907
BG-0013-016,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696946673,0.019392498,0,0,0,0,0,0.098368118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03069941,0,0,0,0,0,0,0,0,0.155093808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-016,Pipeline,8298.698763,1269.010345,13.51296129,391.7532907,391.7532907
BG-0013-016,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696946673,0.019392498,0,0,0,0,0,0.098368118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03069941,0,0,0,0,0,0,0,0,0.155093808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-016,Pipeline,8298.698763,1269.010345,13.51296129,391.7532907,391.7532907
BG-0013-016,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696946673,0.019392498,0,0,0,0,0,0.098368118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03069941,0,0,0,0,0,0,0,0,0.155093808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-016,Pipeline,8298.698763,1269.010345,13.51296129,391.7532907,391.7532907
BG-0013-017,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446101256,0.223444208,0,0,0,0,0,0.113009068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019338918,0,0,0,0,0.04249522,0.03666916,0,0,0.119443813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-017,Road,8688.196053,820.0666666,105.2464899,10.29655592,10.29655592
BG-0013-017,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446101256,0.223444208,0,0,0,0,0,0.113009068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019338918,0,0,0,0,0.04249522,0.03666916,0,0,0.119443813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-017,Road,8688.196053,820.0666666,105.2464899,10.29655592,10.29655592
BG-0013-017,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446101256,0.223444208,0,0,0,0,0,0.113009068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019338918,0,0,0,0,0.04249522,0.03666916,0,0,0.119443813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-017,Road,8688.196053,820.0666666,105.2464899,10.29655592,10.29655592
BG-0013-017,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446101256,0.223444208,0,0,0,0,0,0.113009068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019338918,0,0,0,0,0.04249522,0.03666916,0,0,0.119443813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-017,Road,8688.196053,820.0666666,105.2464899,10.29655592,10.29655592
BG-0013-018,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025851892,0.001729528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016649563,0,0,0,0,0,0.466066875,0,0,0,0,0.018734424,0.127782196,0.200045639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143601142,0,3.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-018,Wellpad,9321.725108,110.4466923,294.3059175,708.4017567,708.4017567
BG-0013-018,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025851892,0.001729528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016649563,0,0,0,0,0,0.466066875,0,0,0,0,0.018734424,0.127782196,0.200045639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143601142,0,3.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-018,Wellpad,9321.725108,110.4466923,294.3059175,708.4017567,708.4017567
BG-0013-018,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025851892,0.001729528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016649563,0,0,0,0,0,0.466066875,0,0,0,0,0.018734424,0.127782196,0.200045639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143601142,0,3.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-018,Wellpad,9321.725108,110.4466923,294.3059175,708.4017567,708.4017567
BG-0013-018,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025851892,0.001729528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016649563,0,0,0,0,0,0.466066875,0,0,0,0,0.018734424,0.127782196,0.200045639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143601142,0,3.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-018,Wellpad,9321.725108,110.4466923,294.3059175,708.4017567,708.4017567
BG-0013-019,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324054828,0,0,0,0,0,0,0,0,0,0,0.014018659,0.007663333,0,0,0,0,1.44E-05,0,0,0,0,0,0.154039232,0,0,0,0,0.001076844,0.240108118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001783954,0,0,0,0.146820342,0,0,0,0,0,0,0.110921985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-019,Control,9890.306165,484.2490633,779.2336714,1289.309527,1289.309527
BG-0013-019,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324054828,0,0,0,0,0,0,0,0,0,0,0.014018659,0.007663333,0,0,0,0,1.44E-05,0,0,0,0,0,0.154039232,0,0,0,0,0.001076844,0.240108118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001783954,0,0,0,0.146820342,0,0,0,0,0,0,0.110921985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-019,Control,9890.306165,484.2490633,779.2336714,1289.309527,1289.309527
BG-0013-019,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324054828,0,0,0,0,0,0,0,0,0,0,0.014018659,0.007663333,0,0,0,0,1.44E-05,0,0,0,0,0,0.154039232,0,0,0,0,0.001076844,0.240108118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001783954,0,0,0,0.146820342,0,0,0,0,0,0,0.110921985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-019,Control,9890.306165,484.2490633,779.2336714,1289.309527,1289.309527
BG-0013-019,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324054828,0,0,0,0,0,0,0,0,0,0,0.014018659,0.007663333,0,0,0,0,1.44E-05,0,0,0,0,0,0.154039232,0,0,0,0,0.001076844,0.240108118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001783954,0,0,0,0.146820342,0,0,0,0,0,0,0.110921985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-019,Control,9890.306165,484.2490633,779.2336714,1289.309527,1289.309527
BG-0013-020,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1321991,2.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041395116,0.002963461,0,0,0,0,0.010666327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156383938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65686484,0,0,13,BG-013-020,Control,10375.30641,1024.106512,1250.042625,1806.54666,1806.54666
BG-0013-020,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1321991,2.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041395116,0.002963461,0,0,0,0,0.010666327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156383938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65686484,0,0,13,BG-013-020,Control,10375.30641,1024.106512,1250.042625,1806.54666,1806.54666
BG-0013-020,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1321991,2.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041395116,0.002963461,0,0,0,0,0.010666327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156383938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65686484,0,0,13,BG-013-020,Control,10375.30641,1024.106512,1250.042625,1806.54666,1806.54666
BG-0013-020,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1321991,2.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041395116,0.002963461,0,0,0,0,0.010666327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156383938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65686484,0,0,13,BG-013-020,Control,10375.30641,1024.106512,1250.042625,1806.54666,1806.54666
BG-0013-021,BG-0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042491214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878622203,0,0,0,0,0.047015083,0.001637095,0,0.030735356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,BG-013-021,Control,5800.277715,561.2277237,2670.246956,1916.420089,1916.420089
